age,workclass,educational-num,marital-status,occupation,gender,capital-gain,capital-loss,hours-per-week,native-country,income
51,Federal-gov,13,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
29,Private,13,Never-married,Sales,Female,3325,0,45,Canada&USA,<=50K
64,Private,10,Widowed,Adm-clerical,Female,0,0,12,Canada&USA,<=50K
17,Private,6,Never-married,Other-service,Male,0,0,25,Canada&USA,<=50K
45,Local-gov,10,Divorced,Adm-clerical,Female,6497,0,35,Canada&USA,<=50K
18,Private,8,Never-married,Other-service,Male,0,0,20,Canada&USA,<=50K
31,Local-gov,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
48,Self-emp-not-inc,13,Married,Sales,Male,0,0,50,Canada&USA,>50K
41,Private,10,Never-married,Prof-specialty,Female,0,0,45,Canada&USA,<=50K
65,Private,15,Married,Prof-specialty,Male,20051,0,60,Canada&USA,>50K
27,Private,11,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
39,Private,11,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
51,Self-emp-not-inc,10,Divorced,Craft-repair,Male,0,0,8,Center & South America,>50K
49,Private,14,Married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
36,Private,13,Married,Sales,Male,0,1902,45,Canada&USA,>50K
25,Private,9,Never-married,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
41,Private,10,Divorced,Adm-clerical,Female,0,0,37,Canada&USA,<=50K
31,Private,5,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
63,Private,7,Married,Protective-serv,Male,4386,0,37,Canada&USA,>50K
50,State-gov,13,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
63,Private,10,Divorced,Other-service,Male,0,0,40,Canada&USA,<=50K
44,Self-emp-not-inc,14,Never-married,Farming-fishing,Male,0,0,99,Canada&USA,<=50K
48,Private,9,Divorced,Transport-moving,Male,0,0,65,Canada&USA,<=50K
51,Self-emp-not-inc,10,Married,Sales,Male,0,0,50,Canada&USA,<=50K
18,Private,9,Never-married,Adm-clerical,Female,0,0,15,Canada&USA,<=50K
23,Private,10,Never-married,Other-service,Male,0,0,25,Canada&USA,<=50K
31,Private,9,Married,Machine-op-inspct,Male,5013,0,40,Canada&USA,<=50K
38,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
56,Private,10,Married,Farming-fishing,Male,0,0,60,Canada&USA,>50K
31,Private,4,Divorced,Transport-moving,Male,0,0,20,Canada&USA,<=50K
46,Private,10,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
39,Private,14,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
56,Local-gov,9,Married,Other-service,Male,0,0,40,Asia,<=50K
31,Private,9,Never-married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
42,Self-emp-inc,13,Married,Prof-specialty,Male,0,1977,40,Canada&USA,>50K
53,Private,9,Married,Exec-managerial,Male,0,0,35,Canada&USA,>50K
18,Private,7,Never-married,Other-service,Female,0,0,15,Canada&USA,<=50K
27,Private,9,Married,Prof-specialty,Male,0,1848,45,Canada&USA,>50K
31,Private,13,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
52,Federal-gov,14,Married,Exec-managerial,Male,5013,0,40,Canada&USA,<=50K
46,Private,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
30,Private,10,Never-married,Other-service,Male,0,0,24,Canada&USA,<=50K
26,Private,13,Never-married,Other-service,Female,0,0,40,Canada&USA,<=50K
48,Local-gov,14,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
37,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
29,Private,5,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
49,Private,9,Married,Exec-managerial,Male,7688,0,55,Canada&USA,>50K
24,Private,9,Divorced,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
74,Self-emp-not-inc,9,Married,Sales,Male,0,2149,20,Canada&USA,<=50K
56,Self-emp-not-inc,3,Married,Exec-managerial,Male,0,1887,67,Canada&USA,>50K
39,Federal-gov,13,Never-married,Adm-clerical,Male,0,1741,40,Canada&USA,<=50K
21,Private,9,Never-married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
29,Private,13,Never-married,Exec-managerial,Female,0,2258,45,Canada&USA,>50K
43,Self-emp-not-inc,9,Divorced,Other-service,Male,0,0,45,Canada&USA,<=50K
23,Private,13,Never-married,Protective-serv,Female,2907,0,40,Canada&USA,<=50K
26,Private,9,Never-married,Exec-managerial,Female,0,0,50,Canada&USA,<=50K
47,Private,9,Married,Transport-moving,Male,0,0,60,Canada&USA,<=50K
27,Private,9,Married,Machine-op-inspct,Male,0,0,55,Canada&USA,<=50K
45,Private,9,Married,Machine-op-inspct,Male,0,0,45,Canada&USA,>50K
30,Private,9,Never-married,Protective-serv,Male,0,0,70,Canada&USA,<=50K
35,Private,10,Married,Adm-clerical,Female,7688,0,20,Canada&USA,>50K
33,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
37,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
21,Private,9,Never-married,Farming-fishing,Male,0,0,20,Canada&USA,<=50K
42,Private,9,Married,Sales,Male,0,0,40,Canada&USA,<=50K
48,Federal-gov,9,Married,Adm-clerical,Male,0,0,36,Canada&USA,<=50K
46,Private,9,Never-married,Craft-repair,Female,0,0,48,Canada&USA,<=50K
36,Private,3,Separated,Machine-op-inspct,Female,0,0,40,Canada&USA,<=50K
54,Private,9,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
25,Private,9,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
26,Local-gov,9,Divorced,Adm-clerical,Female,0,0,25,Canada&USA,<=50K
36,Self-emp-inc,9,Married,Transport-moving,Male,0,0,57,Canada&USA,<=50K
56,Self-emp-not-inc,13,Never-married,Prof-specialty,Male,0,0,20,Canada&USA,<=50K
37,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
26,Private,13,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
23,Private,13,Never-married,Other-service,Female,0,0,25,Canada&USA,<=50K
23,State-gov,13,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
41,State-gov,13,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
55,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
39,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
67,Local-gov,12,Married,Exec-managerial,Male,0,0,35,Canada&USA,<=50K
60,Private,9,Widowed,Sales,Female,0,0,50,Canada&USA,<=50K
54,Private,9,Widowed,Sales,Female,0,0,40,Canada&USA,<=50K
38,Private,14,Married,Prof-specialty,Male,0,0,40,Europe,>50K
47,Private,10,Married,Machine-op-inspct,Male,3103,0,40,Asia,>50K
49,State-gov,13,Married,Prof-specialty,Male,0,0,42,Canada&USA,>50K
19,Private,9,Never-married,Sales,Female,0,0,24,Canada&USA,<=50K
20,Private,10,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
66,Private,9,Widowed,Sales,Female,0,0,35,Canada&USA,<=50K
51,Self-emp-not-inc,14,Married,Exec-managerial,Male,0,0,42,Canada&USA,>50K
19,Private,10,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
36,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
33,Private,9,Married,Transport-moving,Male,0,0,60,Canada&USA,>50K
41,Private,13,Divorced,Sales,Male,0,1980,56,Canada&USA,<=50K
90,Private,9,Married,Craft-repair,Male,9386,0,50,Center & South America,>50K
36,Private,9,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
30,Private,15,Divorced,Sales,Male,0,0,55,Canada&USA,<=50K
35,Private,10,Divorced,Exec-managerial,Male,0,0,40,Center & South America,<=50K
46,Private,14,Married,Exec-managerial,Male,0,0,45,Canada&USA,>50K
38,Private,9,Never-married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
24,Private,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
40,Private,13,Married,Other-service,Female,0,0,40,Center & South America,<=50K
49,Private,4,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
19,Private,9,Never-married,Other-service,Male,0,0,30,Canada&USA,<=50K
77,Private,10,Widowed,Priv-house-serv,Female,0,0,20,Canada&USA,<=50K
46,Private,9,Married,Handlers-cleaners,Male,0,0,56,Canada&USA,>50K
41,Private,10,Separated,Craft-repair,Male,0,0,40,Canada&USA,<=50K
28,Private,2,Never-married,Farming-fishing,Male,0,0,77,Center & South America,<=50K
21,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
24,Private,8,Never-married,Farming-fishing,Male,0,0,40,Canada&USA,<=50K
36,Private,9,Married,Transport-moving,Male,0,0,45,Canada&USA,<=50K
23,State-gov,10,Never-married,Adm-clerical,Male,0,0,25,Canada&USA,<=50K
38,Federal-gov,9,Married,Transport-moving,Male,0,2051,40,Canada&USA,<=50K
29,Self-emp-not-inc,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,10,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
47,Federal-gov,13,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
39,Local-gov,14,Divorced,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
40,Local-gov,13,Married,Prof-specialty,Male,0,0,48,Canada&USA,<=50K
32,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
23,Private,9,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
44,State-gov,9,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
70,Private,13,Widowed,Prof-specialty,Female,0,0,20,Center & South America,<=50K
51,Private,14,Married,Protective-serv,Male,0,1977,40,Canada&USA,>50K
66,Private,5,Separated,Other-service,Female,0,0,30,Canada&USA,<=50K
57,Self-emp-inc,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
36,Private,10,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,>50K
48,Self-emp-inc,13,Divorced,Sales,Male,0,0,60,Canada&USA,>50K
51,Private,14,Married,Prof-specialty,Female,0,0,40,Canada&USA,>50K
43,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
27,Private,9,Married,Craft-repair,Male,0,0,60,Canada&USA,<=50K
32,Private,13,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Adm-clerical,Female,0,0,35,Canada&USA,<=50K
33,Private,10,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
19,Private,10,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
32,Local-gov,10,Married,Craft-repair,Male,0,0,60,Canada&USA,>50K
35,Private,15,Never-married,Prof-specialty,Male,0,0,40,Asia,>50K
26,Private,9,Married,Craft-repair,Male,5013,0,60,Canada&USA,<=50K
39,Private,9,Never-married,Sales,Female,0,0,60,Canada&USA,<=50K
24,Private,13,Never-married,Other-service,Female,0,0,75,Canada&USA,<=50K
45,Private,10,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
20,Private,10,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
49,State-gov,13,Married,Prof-specialty,Female,0,0,45,Canada&USA,<=50K
35,State-gov,14,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
30,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
23,Private,10,Never-married,Adm-clerical,Female,0,1617,25,Canada&USA,<=50K
33,Private,13,Married,Exec-managerial,Male,0,0,45,Canada&USA,<=50K
35,Private,9,Married,Transport-moving,Male,0,0,50,Canada&USA,<=50K
31,Private,14,Married,Prof-specialty,Male,0,0,50,Canada&USA,<=50K
20,Private,7,Never-married,Craft-repair,Male,0,0,25,Canada&USA,<=50K
44,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
33,Self-emp-not-inc,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
50,Private,10,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
25,Private,9,Never-married,Adm-clerical,Female,0,0,40,Center & South America,<=50K
28,State-gov,9,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
60,Federal-gov,13,Married,Adm-clerical,Male,0,0,40,Canada&USA,>50K
38,Federal-gov,11,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
57,Federal-gov,13,Never-married,Adm-clerical,Male,0,2258,40,Canada&USA,<=50K
50,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,>50K
39,Local-gov,7,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
69,Local-gov,9,Married,Craft-repair,Male,1424,0,6,Canada&USA,<=50K
51,State-gov,11,Divorced,Tech-support,Male,0,2444,39,Canada&USA,>50K
42,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
53,Private,13,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
37,Private,13,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
37,Private,6,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
38,Private,9,Married,Craft-repair,Male,7298,0,50,Canada&USA,>50K
20,Private,10,Never-married,Other-service,Female,0,0,24,Canada&USA,<=50K
38,State-gov,10,Separated,Adm-clerical,Female,0,0,38,Canada&USA,<=50K
52,Private,11,Married,Craft-repair,Male,0,0,48,Europe,>50K
48,Self-emp-inc,11,Married,Exec-managerial,Male,0,0,50,Canada&USA,>50K
30,Private,11,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,>50K
37,Self-emp-not-inc,9,Married,Exec-managerial,Male,0,1848,65,Canada&USA,>50K
47,Private,9,Married,Sales,Male,0,0,45,Canada&USA,<=50K
33,Local-gov,13,Divorced,Protective-serv,Female,0,0,60,Europe,<=50K
33,Private,9,Married,Other-service,Female,0,0,35,Asia,<=50K
20,Private,10,Never-married,Other-service,Male,0,0,15,Canada&USA,<=50K
41,State-gov,13,Divorced,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
32,Private,10,Married,Transport-moving,Male,0,1485,45,Canada&USA,>50K
36,Federal-gov,13,Married,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
46,Private,13,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
45,Private,13,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
18,Private,10,Never-married,Other-service,Female,0,0,16,Canada&USA,<=50K
62,Private,10,Married,Transport-moving,Male,0,0,60,Canada&USA,<=50K
33,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
42,Private,9,Divorced,Craft-repair,Male,0,0,40,Canada&USA,<=50K
18,Private,10,Never-married,Prof-specialty,Female,0,0,40,Canada&USA,<=50K
32,Private,11,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
43,Private,4,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
20,Private,9,Never-married,Other-service,Female,0,0,25,Canada&USA,<=50K
50,Private,13,Divorced,Sales,Male,0,0,45,Canada&USA,<=50K
36,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
22,Private,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
30,Private,9,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
33,Self-emp-not-inc,9,Never-married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
43,Local-gov,12,Married,Tech-support,Male,0,0,43,Canada&USA,<=50K
38,Private,10,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
34,Local-gov,13,Never-married,Other-service,Male,0,0,14,Canada&USA,<=50K
40,Private,10,Separated,Adm-clerical,Female,0,0,45,Canada&USA,<=50K
40,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
41,Local-gov,15,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
57,Private,10,Married,Sales,Male,0,0,50,Canada&USA,>50K
65,Local-gov,14,Married,Prof-specialty,Male,0,1648,4,Europe,<=50K
52,Federal-gov,10,Married,Other-service,Male,0,0,50,Canada&USA,<=50K
59,Private,15,Married,Prof-specialty,Male,99999,0,40,Asia,>50K
18,Private,9,Never-married,Handlers-cleaners,Male,2176,0,25,Canada&USA,<=50K
48,Private,12,Married,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
45,Private,3,Divorced,Transport-moving,Male,0,0,40,Canada&USA,<=50K
24,Private,9,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
27,State-gov,12,Never-married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
40,Private,14,Married,Exec-managerial,Male,15024,0,50,Canada&USA,>50K
44,State-gov,13,Married,Adm-clerical,Male,5013,0,40,Canada&USA,<=50K
24,Private,9,Never-married,Farming-fishing,Male,0,0,50,Canada&USA,<=50K
71,Private,15,Married,Prof-specialty,Male,0,0,16,Canada&USA,<=50K
17,Private,8,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
57,Self-emp-not-inc,10,Married,Craft-repair,Male,3137,0,40,Canada&USA,<=50K
33,Private,9,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
41,Private,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
25,Private,13,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
42,Self-emp-not-inc,9,Married,Farming-fishing,Male,0,0,15,Canada&USA,<=50K
34,Private,9,Never-married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
27,Local-gov,13,Never-married,Prof-specialty,Female,0,0,45,Canada&USA,<=50K
24,Private,13,Never-married,Prof-specialty,Male,0,0,20,Canada&USA,<=50K
23,Private,13,Never-married,Handlers-cleaners,Male,0,0,30,Canada&USA,<=50K
33,Private,10,Married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
58,Self-emp-inc,11,Divorced,Sales,Male,2202,0,56,Canada&USA,<=50K
25,Private,5,Married,Handlers-cleaners,Male,0,0,40,Canada&USA,<=50K
44,Private,14,Never-married,Prof-specialty,Female,0,0,55,Canada&USA,<=50K
53,Federal-gov,9,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
38,Local-gov,9,Married,Adm-clerical,Female,0,0,35,Canada&USA,>50K
36,Private,13,Never-married,Prof-specialty,Female,0,0,45,Canada&USA,>50K
25,State-gov,9,Never-married,Exec-managerial,Male,0,0,40,Canada&USA,<=50K
54,Federal-gov,13,Divorced,Exec-managerial,Female,0,0,40,Canada&USA,<=50K
31,Private,8,Separated,Transport-moving,Male,0,0,40,Canada&USA,<=50K
18,State-gov,9,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
40,Private,9,Divorced,Other-service,Male,0,0,40,Canada&USA,<=50K
26,Private,10,Married,Sales,Female,0,0,40,Canada&USA,<=50K
33,Private,13,Never-married,Prof-specialty,Male,2202,0,50,Canada&USA,<=50K
22,Private,12,Never-married,Exec-managerial,Male,0,0,55,Canada&USA,<=50K
50,State-gov,10,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
44,Private,9,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
37,Private,9,Never-married,Other-service,Male,0,0,40,Canada&USA,<=50K
34,Self-emp-not-inc,13,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
45,Federal-gov,10,Widowed,Tech-support,Female,0,0,45,Canada&USA,>50K
25,Private,6,Married,Other-service,Female,0,0,35,Canada&USA,<=50K
20,Private,10,Separated,Sales,Female,0,0,40,Canada&USA,<=50K
46,Federal-gov,9,Never-married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
26,Private,12,Never-married,Tech-support,Male,0,0,40,Canada&USA,<=50K
45,Private,2,Married,Other-service,Female,0,0,25,Center & South America,<=50K
57,Private,9,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
28,Private,11,Never-married,Sales,Male,0,0,40,Canada&USA,<=50K
36,Private,10,Married,Sales,Male,7688,0,45,Canada&USA,>50K
32,Private,9,Never-married,Handlers-cleaners,Female,0,0,40,Canada&USA,<=50K
29,Private,13,Never-married,Sales,Male,0,0,50,Canada&USA,>50K
36,Private,13,Divorced,Prof-specialty,Male,0,0,45,Canada&USA,<=50K
19,Private,9,Never-married,Handlers-cleaners,Male,0,0,30,Canada&USA,<=50K
27,Private,13,Never-married,Tech-support,Female,0,0,20,Asia,<=50K
48,Private,14,Married,Transport-moving,Male,0,0,55,Canada&USA,>50K
49,Self-emp-not-inc,13,Married,Craft-repair,Male,0,0,50,Canada&USA,<=50K
55,Private,14,Married,Tech-support,Male,0,1977,20,Canada&USA,>50K
61,Private,9,Divorced,Farming-fishing,Female,0,0,82,Canada&USA,<=50K
42,Local-gov,10,Married,Exec-managerial,Male,15024,0,40,Canada&USA,>50K
42,Federal-gov,12,Divorced,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
30,Local-gov,11,Married,Protective-serv,Male,0,0,40,Canada&USA,<=50K
32,Self-emp-not-inc,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
37,Private,10,Married,Transport-moving,Male,0,0,40,Canada&USA,>50K
35,Private,10,Married,Craft-repair,Male,0,0,45,Canada&USA,<=50K
30,Private,11,Married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
30,Private,15,Married,Prof-specialty,Male,0,0,20,Asia,>50K
55,Private,10,Married,Exec-managerial,Male,0,0,70,Canada&USA,>50K
36,Private,10,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
33,Private,9,Never-married,Other-service,Male,0,0,48,Canada&USA,<=50K
56,Local-gov,13,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
26,Private,11,Married,Craft-repair,Male,0,2002,40,Canada&USA,<=50K
37,Private,9,Married,Machine-op-inspct,Male,0,0,40,Canada&USA,<=50K
28,Private,9,Never-married,Sales,Male,0,0,60,Canada&USA,<=50K
38,Private,9,Married,Transport-moving,Male,0,0,50,Canada&USA,<=50K
48,Private,10,Widowed,Adm-clerical,Female,0,0,43,Canada&USA,<=50K
35,Private,12,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
39,Local-gov,13,Married,Craft-repair,Male,0,0,40,Canada&USA,<=50K
64,Private,9,Married,Other-service,Male,0,0,40,Canada&USA,<=50K
22,Private,9,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
45,Local-gov,13,Married,Sales,Male,0,0,40,Canada&USA,>50K
27,Private,3,Married,Transport-moving,Male,0,0,40,Center & South America,<=50K
43,State-gov,9,Divorced,Adm-clerical,Female,0,0,50,Canada&USA,>50K
23,Private,10,Never-married,Other-service,Female,0,0,37,Canada&USA,<=50K
25,Private,6,Never-married,Handlers-cleaners,Male,0,1602,40,Canada&USA,<=50K
39,Private,14,Married,Prof-specialty,Male,0,0,50,Canada&USA,>50K
63,Private,9,Married,Sales,Female,0,0,35,Canada&USA,<=50K
37,Private,15,Married,Prof-specialty,Male,0,0,40,Canada&USA,>50K
26,Federal-gov,9,Married,Adm-clerical,Male,0,0,40,Canada&USA,<=50K
33,Private,13,Never-married,Prof-specialty,Male,0,0,40,Canada&USA,<=50K
28,Private,10,Never-married,Adm-clerical,Female,0,0,40,Canada&USA,<=50K
20,Private,10,Never-married,Other-service,Female,0,0,20,Canada&USA,<=50K
34,Private,9,Married,Adm-clerical,Female,0,0,20,Canada&USA,<=50K
34,Private,10,Married,Transport-moving,Male,0,0,40,Canada&USA,<=50K
41,Private,9,Married,Exec-managerial,Male,0,0,40,Canada&USA,>50K
38,Private,10,Married,Sales,Male,0,0,50,Canada&USA,>50K
